,size_decile,pre_beta_decile,n_firms,mean_lnME,mean_pre_beta,Date
532,4,3,10,10.010740041793266,0.24808080674038568,2004-06-30
533,4,4,8,9.969467233532066,0.372243494125134,2004-06-30
534,4,5,8,9.908139176980766,0.4506073172262813,2004-06-30
535,4,6,9,9.932153024421416,0.5532447341177268,2004-06-30
536,4,7,11,9.970130161057993,0.6524963241208568,2004-06-30
537,4,8,11,9.907209355723843,0.7370658835710547,2004-06-30
538,4,9,11,9.938112836571129,0.8337635280071652,2004-06-30
539,4,10,42,9.954163529714398,1.4508934317135427,2004-06-30
540,5,1,8,10.305814932218796,-0.39007839789482374,2004-06-30
541,5,2,9,10.348208952665862,0.15770012384977944,2004-06-30
542,5,3,10,10.217849680338713,0.34728343564911623,2004-06-30
543,5,4,8,10.206734240207158,0.43686371953025327,2004-06-30
544,5,5,6,10.302536417449753,0.5037961987517311,2004-06-30
545,5,6,9,10.234443697602257,0.6093588661271375,2004-06-30
546,5,7,6,10.279777450127927,0.7099558893674517,2004-06-30
547,5,8,8,10.309396520168967,0.8274096889266974,2004-06-30
548,5,9,7,10.289696445897945,0.977417185218885,2004-06-30
549,5,10,37,10.277632131065843,1.4917059253373235,2004-06-30
550,6,1,10,10.643352612613944,-0.027614253424354827,2004-06-30
551,6,2,8,10.592958036076945,0.22277888912789862,2004-06-30
552,6,3,9,10.630087329655769,0.37449577560055064,2004-06-30
553,6,4,8,10.632552459974693,0.5498212324664238,2004-06-30
554,6,5,6,10.73875692312735,0.6044122283257051,2004-06-30
555,6,6,8,10.619024017754187,0.6960695900148761,2004-06-30
556,6,7,7,10.577990532246663,0.769726901271295,2004-06-30
557,6,8,14,10.633722742035127,0.8645033567694963,2004-06-30
558,6,9,12,10.659613422185341,1.0367855177878367,2004-06-30
559,6,10,24,10.666738686278572,1.5424888646993746,2004-06-30
560,7,1,8,11.060065173860743,-0.026722685477706672,2004-06-30
561,7,2,5,11.129596980522598,0.27759253974396986,2004-06-30
562,7,3,7,11.091815090039814,0.38392957146734324,2004-06-30
563,7,4,6,11.186592551548467,0.5437177927307858,2004-06-30
564,7,5,6,11.04556423057732,0.640176230589384,2004-06-30
565,7,6,7,11.052902178359485,0.7767142431004155,2004-06-30
566,7,7,6,11.151467787837483,0.9091312250423154,2004-06-30
567,7,8,7,11.13195068331545,1.0840134225650595,2004-06-30
568,7,9,8,11.036349821538948,1.2938437252898474,2004-06-30
569,7,10,21,11.08331274657921,2.0119626762198473,2004-06-30
570,8,1,6,11.629827624131336,0.1886324817441334,2004-06-30
571,8,2,6,11.564484296658165,0.2774428167423706,2004-06-30
572,8,3,5,11.722178886216538,0.40375043162920266,2004-06-30
573,8,4,7,11.656181294776449,0.5218236064157427,2004-06-30
574,8,5,5,11.728618568136042,0.6350972694658941,2004-06-30
575,8,6,10,11.728771707698332,0.7662247155865806,2004-06-30
576,8,7,5,11.660819010914661,0.842270083821461,2004-06-30
577,8,8,9,11.732209831452776,0.9687007291392358,2004-06-30
578,8,9,8,11.676295395194382,1.215429402136654,2004-06-30
579,8,10,26,11.776410986578528,2.040704634585695,2004-06-30
580,9,1,7,12.560418218126884,0.265838535632394,2004-06-30
581,9,2,5,12.713877308478024,0.4783477548600549,2004-06-30
582,9,3,6,12.507784745970369,0.6530188829670354,2004-06-30
583,9,4,6,12.58760681384684,0.731378240290391,2004-06-30
584,9,5,5,12.536450775923885,0.7976711487356367,2004-06-30
585,9,6,6,12.637493323050998,0.9116985291544014,2004-06-30
586,9,7,6,12.738420530912244,1.0908669788959904,2004-06-30
587,9,8,6,12.558371716523581,1.2073984633593289,2004-06-30
588,9,9,11,12.62611649501004,1.5255777210697223,2004-06-30
589,9,10,8,12.410002959012658,2.1795182607957297,2004-06-30
590,10,1,6,14.634372515096347,0.17957344663292715,2004-06-30
591,10,2,6,14.25165457916129,0.4423900335279647,2004-06-30
592,10,3,6,14.72389441015128,0.6381944072696336,2004-06-30
593,10,4,6,15.044014267881806,0.8221172277572374,2004-06-30
594,10,5,6,14.155127357302547,0.9622919884603544,2004-06-30
595,10,6,5,14.12215111084809,1.065508572776323,2004-06-30
596,10,7,6,14.71500866138168,1.2129540768136837,2004-06-30
597,10,8,6,14.72568761505079,1.3243879090361965,2004-06-30
598,10,9,6,14.591055427259723,1.442227434227452,2004-06-30
599,10,10,10,14.083101928973154,2.0709188527393048,2004-06-30
600,1,1,16,8.940757666777749,-0.274152893966527,2005-06-30
601,1,2,11,8.938977893874974,0.19066738843029366,2005-06-30
602,1,3,18,9.180677785950044,0.30340388622464043,2005-06-30
603,1,4,17,9.106047787478998,0.4325045368850775,2005-06-30
604,1,5,17,9.00764202698501,0.5230248859171163,2005-06-30
605,1,6,18,9.089476708888489,0.5962899335602172,2005-06-30
606,1,7,27,9.101535509209626,0.7186381086884329,2005-06-30
607,1,8,39,8.93222436309461,0.9034944024624991,2005-06-30
608,1,9,33,9.063743749401972,1.1453761485855576,2005-06-30
609,1,10,66,9.098591198503401,1.7079888620886858,2005-06-30
610,2,1,24,9.702338050957044,-0.09898960168190656,2005-06-30
611,2,2,13,9.710411873143935,0.336550784692478,2005-06-30
612,2,3,15,9.606498511279893,0.44386518199901875,2005-06-30
613,2,4,11,9.79056375134207,0.5810955628766815,2005-06-30
614,2,5,15,9.702886589699494,0.6621889377047836,2005-06-30
615,2,6,19,9.682979543896527,0.7895891752489055,2005-06-30
616,2,7,15,9.73271167740503,0.9207112895460627,2005-06-30
617,2,8,16,9.651222562665348,1.0102466893919615,2005-06-30
618,2,9,16,9.721375640756255,1.0823589869891157,2005-06-30
619,2,10,72,9.739578454755309,1.5215949431579296,2005-06-30
620,3,1,15,10.144444041041508,-0.24706048415339726,2005-06-30
621,3,2,10,10.177209354451495,0.3386555224789489,2005-06-30
622,3,3,12,10.196339975169916,0.45900515674741293,2005-06-30
623,3,4,13,10.134478974473513,0.6027499754760534,2005-06-30
624,3,5,9,10.127639179952972,0.6831892708772308,2005-06-30
625,3,6,8,10.153494564999484,0.7762143529172849,2005-06-30
626,3,7,11,10.14296737105941,0.8944700496031506,2005-06-30
627,3,8,10,10.154724204068183,0.9981996021449646,2005-06-30
628,3,9,25,10.137858566718672,1.1722312025357895,2005-06-30
629,3,10,48,10.148052714066663,1.7826777941444656,2005-06-30
630,4,1,10,10.578861043564023,-0.26384193134865674,2005-06-30
631,4,2,10,10.500216095020296,0.4279475035942394,2005-06-30
632,4,3,8,10.483700132160974,0.5504712401759994,2005-06-30
633,4,4,6,10.496741927776299,0.6310851561078983,2005-06-30
634,4,5,7,10.519014413567236,0.6897415759311468,2005-06-30
635,4,6,8,10.501180155353946,0.7468248102150092,2005-06-30
636,4,7,11,10.477785357626884,0.8469956746239894,2005-06-30
637,4,8,20,10.530190813213107,1.0117017690321426,2005-06-30
638,4,9,16,10.508557081899916,1.2212351541737982,2005-06-30
639,4,10,38,10.511174069009552,1.7903028350255912,2005-06-30
640,5,1,9,10.812053849527834,-0.1540532477863898,2005-06-30
641,5,2,7,10.894453098309805,0.18592234470499266,2005-06-30
642,5,3,6,10.89557296173952,0.43214211823359244,2005-06-30
643,5,4,7,10.88550851639702,0.5532688145951579,2005-06-30
644,5,5,9,10.85941935043513,0.6868453632598506,2005-06-30
645,5,6,7,10.806282092602732,0.8345254453905534,2005-06-30
646,5,7,9,10.911761143746743,0.9637628330612262,2005-06-30
647,5,8,11,10.845276553357,1.0696662040386162,2005-06-30
648,5,9,11,10.905357346259287,1.1800159347344008,2005-06-30
649,5,10,37,10.866644941567657,1.7157628710983723,2005-06-30
650,6,1,11,11.281846765967867,-0.02351617251525254,2005-06-30
651,6,2,7,11.195470460475352,0.5317023388031764,2005-06-30
652,6,3,6,11.193321649921037,0.6470445469018152,2005-06-30
653,6,4,10,11.22521271778309,0.7066036420748298,2005-06-30
654,6,5,5,11.182944354088784,0.8103387453986197,2005-06-30
655,6,6,8,11.340102268674096,0.9190062827116795,2005-06-30
656,6,7,8,11.229058011275958,1.021296417093304,2005-06-30
657,6,8,9,11.268530452816428,1.0867763141754427,2005-06-30
658,6,9,16,11.277434892171163,1.2890788062601353,2005-06-30
659,6,10,29,11.318728563439922,1.9685333630147768,2005-06-30
660,7,1,6,11.726929150567655,-0.272803806614575,2005-06-30
661,7,2,8,11.71056677317469,0.420842685947738,2005-06-30
662,7,3,7,11.839629047607257,0.5733472802031946,2005-06-30
663,7,4,9,11.785307878699136,0.693862881200303,2005-06-30
664,7,5,6,11.756567595099382,0.8287595601829715,2005-06-30
665,7,6,7,11.71778716337935,0.9291472231207593,2005-06-30
666,7,7,10,11.734892728174914,1.0589490504478536,2005-06-30
667,7,8,10,11.726949711437928,1.2046446513453481,2005-06-30
668,7,9,6,11.760518921461871,1.327383590912249,2005-06-30
669,7,10,18,11.782388602241335,2.0868220597169342,2005-06-30
670,8,1,7,12.35932706381792,0.1623030391408226,2005-06-30
671,8,2,6,12.301045788915566,0.3841330496062276,2005-06-30
672,8,3,6,12.319345915534976,0.6732377777003294,2005-06-30
673,8,4,8,12.237713488621878,0.781947232558428,2005-06-30
674,8,5,7,12.283403964510407,0.9133667452560309,2005-06-30
675,8,6,8,12.32655933867645,1.028404132380321,2005-06-30
676,8,7,8,12.37671576164168,1.1507666790315085,2005-06-30
677,8,8,7,12.27666885270291,1.3052901129634262,2005-06-30
678,8,9,14,12.315513602417383,1.5160717569194309,2005-06-30
679,8,10,14,12.255938841416306,2.0694628284206638,2005-06-30
680,9,1,7,13.145200098742203,0.4283871389630898,2005-06-30
681,9,2,6,13.160644035615055,0.7207238485433903,2005-06-30
682,9,3,5,12.832451255434563,0.8201040839679795,2005-06-30
683,9,4,6,13.135685894809741,0.9092170295852577,2005-06-30
684,9,5,6,13.279040214212337,0.9776020411129762,2005-06-30
685,9,6,6,13.304777527418288,1.0571346238810142,2005-06-30
686,9,7,5,13.301654350664311,1.1992384155542548,2005-06-30
687,9,8,8,13.140776957762467,1.3650832098681722,2005-06-30
688,9,9,7,13.141349500899853,1.5777380700976578,2005-06-30
689,9,10,11,13.112491938743817,1.9689338591749748,2005-06-30
690,10,1,7,14.768826768417885,0.2444202733559251,2005-06-30
691,10,2,6,15.255163519910235,0.49611048332760554,2005-06-30
692,10,3,5,14.783695380120477,0.6569471695908394,2005-06-30
693,10,4,6,15.111346109280468,0.8203354968671551,2005-06-30
694,10,5,6,15.280841428351387,1.0709739832218281,2005-06-30
695,10,6,5,14.795761544759335,1.1834630501930712,2005-06-30
696,10,7,6,14.65478140828102,1.2354391985806767,2005-06-30
697,10,8,5,15.033035389983493,1.3123573517696587,2005-06-30
698,10,9,6,14.368290600906406,1.460929376658249,2005-06-30
699,10,10,8,14.41894205485948,1.7577675360566998,2005-06-30
700,1,1,17,9.391282395907114,-0.06326568834092687,2006-06-30
701,1,2,18,9.663000776031758,0.31254816685251274,2006-06-30
702,1,3,21,9.483335295188601,0.47138322906561536,2006-06-30
703,1,4,21,9.457358003808858,0.5905897247658645,2006-06-30
704,1,5,19,9.51973559886847,0.6596726801605378,2006-06-30
705,1,6,27,9.542064844780114,0.7571385226677108,2006-06-30
706,1,7,20,9.416349858061228,0.8843526411321159,2006-06-30
707,1,8,34,9.480434077797456,1.0478802976205546,2006-06-30
708,1,9,33,9.552045251440298,1.2148913306251046,2006-06-30
709,1,10,38,9.512441282213553,1.873404823610117,2006-06-30
710,2,1,12,10.121098721883962,-0.234132397282549,2006-06-30
711,2,2,10,10.091085811554407,0.23671699503608887,2006-06-30
712,2,3,10,10.091654436692533,0.3750404145466849,2006-06-30
713,2,4,12,10.149873911607305,0.49819599663794073,2006-06-30
714,2,5,21,10.062784104834597,0.6076067905054076,2006-06-30
715,2,6,22,10.1002460094618,0.7284941359954572,2006-06-30
716,2,7,29,10.146592799486534,0.8847894778841531,2006-06-30
717,2,8,29,10.041281359513075,1.0445636876395255,2006-06-30
718,2,9,30,10.128851912329031,1.2221192914317358,2006-06-30
719,2,10,47,10.081315599177952,1.7200843859662074,2006-06-30
720,3,1,15,10.465050653263704,-0.03618330691666755,2006-06-30
721,3,2,15,10.385249539294245,0.3885907822891443,2006-06-30
722,3,3,12,10.406188200252517,0.6038177545287121,2006-06-30
723,3,4,12,10.426011244992056,0.6959737152314815,2006-06-30
724,3,5,14,10.404698849632256,0.7830403899566807,2006-06-30
725,3,6,8,10.472382788366598,0.8552144735753799,2006-06-30
726,3,7,17,10.441590380923891,0.9642902955616037,2006-06-30
727,3,8,24,10.445518548458613,1.1148647330692,2006-06-30
728,3,9,14,10.413457115622519,1.2415430926191517,2006-06-30
729,3,10,45,10.41673177766685,1.7768715659785568,2006-06-30
730,4,1,13,10.73496624115707,-0.212431890941074,2006-06-30
731,4,2,10,10.704469611295988,0.29518354336429253,2006-06-30
732,4,3,13,10.74810729075431,0.5185471280250785,2006-06-30
733,4,4,5,10.779361751192667,0.5945456779181553,2006-06-30
734,4,5,15,10.746325336522679,0.7017975613574896,2006-06-30
735,4,6,11,10.685135167313796,0.7950222415958641,2006-06-30
736,4,7,12,10.747772991812809,0.8912720395176833,2006-06-30
737,4,8,16,10.77200462568878,1.0152733805713166,2006-06-30
738,4,9,32,10.758058057283652,1.255736939616446,2006-06-30
739,4,10,33,10.78501819525418,1.8995128143236286,2006-06-30
740,5,1,15,11.103607243297148,-0.06915758466139023,2006-06-30
741,5,2,10,11.075898660664377,0.3990117144310206,2006-06-30
742,5,3,10,11.116498838181702,0.56230732687909,2006-06-30
743,5,4,8,11.065374736903294,0.6972670193840302,2006-06-30
744,5,5,10,11.034697043914404,0.7979259751212385,2006-06-30
745,5,6,9,11.070380726692939,0.9242735865174916,2006-06-30
746,5,7,11,11.130330593244274,0.996812681846952,2006-06-30
747,5,8,8,11.09877203858358,1.083635750381084,2006-06-30
748,5,9,11,11.108087009749866,1.1747622050020647,2006-06-30
749,5,10,40,11.100165124913824,1.8748091993696838,2006-06-30
750,6,1,8,11.418844766237294,-0.09173463776993708,2006-06-30
751,6,2,10,11.504380244313102,0.4242174673866842,2006-06-30
752,6,3,6,11.45129189790523,0.5678255913173367,2006-06-30
753,6,4,9,11.501243240441116,0.6776571975942381,2006-06-30
754,6,5,6,11.528892926598724,0.7893556651076937,2006-06-30
755,6,6,15,11.475389561351129,0.933692843742958,2006-06-30
756,6,7,9,11.404298015275234,1.1108839794048495,2006-06-30
757,6,8,10,11.389310351845769,1.2277348849751384,2006-06-30
758,6,9,10,11.431688541972745,1.3613278942533698,2006-06-30
759,6,10,22,11.462133576663582,1.8607392516304373,2006-06-30
760,7,1,9,11.947947250961711,0.15516074735091256,2006-06-30
761,7,2,8,11.808963698929919,0.5443887296630275,2006-06-30
762,7,3,9,11.821624152307104,0.741274821234535,2006-06-30
763,7,4,9,11.852935769507567,0.8445359235622267,2006-06-30
764,7,5,6,11.912043076875625,0.949159708464902,2006-06-30
765,7,6,9,11.921959741835026,1.039001949789144,2006-06-30
766,7,7,9,11.890152244910283,1.1572117434827949,2006-06-30
767,7,8,8,11.860377296454335,1.275323372481228,2006-06-30
768,7,9,10,11.930441151986292,1.3600809929916273,2006-06-30
769,7,10,15,11.864081881889684,1.970681746067333,2006-06-30
770,8,1,7,12.634563617856585,0.16712590840893413,2006-06-30
771,8,2,7,12.451999123292035,0.4173607051046428,2006-06-30
772,8,3,8,12.411325547141782,0.6676232284703566,2006-06-30
773,8,4,7,12.462258557759627,0.745138891040388,2006-06-30
774,8,5,9,12.568857124164133,0.8422305243699344,2006-06-30
775,8,6,5,12.3207705651317,0.9695595084735013,2006-06-30
776,8,7,12,12.455200235238314,1.0630286795013792,2006-06-30
777,8,8,7,12.399595464680639,1.1675931630188376,2006-06-30
778,8,9,15,12.408463943141893,1.515734677978253,2006-06-30
779,8,10,8,12.41742342364493,2.0346184535099843,2006-06-30
780,9,1,7,13.19599086541292,0.5037199328040621,2006-06-30
781,9,2,6,13.63498982826401,0.7504309434315718,2006-06-30
782,9,3,7,13.28489726330207,0.8782637500319703,2006-06-30
783,9,4,6,13.46100932095836,0.9905819829182771,2006-06-30
784,9,5,6,13.224714831894516,1.0650680990837154,2006-06-30
785,9,6,6,13.367500804745573,1.133112039614274,2006-06-30
786,9,7,5,13.43120735807076,1.2431838154214079,2006-06-30
787,9,8,7,13.481659767256966,1.3830434409157246,2006-06-30
788,9,9,9,13.581309852262738,1.53512582275572,2006-06-30
789,9,10,13,13.357053400777497,1.9291470518298477,2006-06-30
790,10,1,7,15.245427432057557,0.32790312764097973,2006-06-30
791,10,2,6,15.582175465902745,0.5559031501809754,2006-06-30
792,10,3,5,15.641919200581238,0.6743828282033116,2006-06-30
793,10,4,7,14.589565781273137,0.9347260347740317,2006-06-30
794,10,5,6,15.028369102621047,1.0296175671961165,2006-06-30
795,10,6,5,15.133916731796663,1.1248182948186085,2006-06-30
796,10,7,6,15.640831360989957,1.2393634656322672,2006-06-30
797,10,8,5,15.417018021876055,1.2994254455141365,2006-06-30
798,10,9,6,14.589635846185315,1.4458743037102557,2006-06-30
799,10,10,6,14.925700055878957,1.8821903160247258,2006-06-30
800,1,1,22,10.001975355491412,-0.23261319232190417,2007-06-30
801,1,2,25,9.905580243431263,0.31179682100435424,2007-06-30
802,1,3,27,9.998775394259512,0.5220148491257695,2007-06-30
803,1,4,36,10.014857486095828,0.6982745295893844,2007-06-30
804,1,5,32,9.977088185470995,0.8202754567350297,2007-06-30
805,1,6,25,10.043803287678491,0.909151993757161,2007-06-30
806,1,7,40,9.984678500028853,1.079155257042087,2007-06-30
807,1,8,28,10.112029432719153,1.2338164141980303,2007-06-30
808,1,9,36,10.021004927897051,1.5011816024731826,2007-06-30
809,1,10,32,10.067511372902633,2.065391547519551,2007-06-30
810,2,1,23,10.582156947905444,-0.06965651842241946,2007-06-30
811,2,2,18,10.591866943800738,0.4291770898382393,2007-06-30
812,2,3,15,10.588071791674604,0.5670392731412982,2007-06-30
813,2,4,14,10.607135321241227,0.6895779721656844,2007-06-30
814,2,5,20,10.582583112746564,0.8044278740677899,2007-06-30
815,2,6,20,10.58080878356809,0.94439075712033,2007-06-30
816,2,7,14,10.587688345651994,1.0594187363997238,2007-06-30
817,2,8,30,10.573201355585882,1.2285573758403805,2007-06-30
818,2,9,27,10.599627987714316,1.4627784154981613,2007-06-30
819,2,10,36,10.597198126922562,2.2789271685967356,2007-06-30
820,3,1,14,10.951951690301382,-0.21289870796698265,2007-06-30
821,3,2,17,10.899861976514345,0.3976238906745904,2007-06-30
822,3,3,11,10.900826994839415,0.5640026711715405,2007-06-30
823,3,4,9,10.879383381279748,0.6437939509675698,2007-06-30
824,3,5,9,10.886007929550951,0.7458982050603743,2007-06-30
825,3,6,9,10.926165628134207,0.8283654731312663,2007-06-30
826,3,7,22,10.883075746136047,0.9799064144995566,2007-06-30
827,3,8,19,10.917316092205347,1.1853533603936421,2007-06-30
828,3,9,30,10.911815740693324,1.5676657340588533,2007-06-30
829,3,10,20,10.883356371224734,2.1863126712194556,2007-06-30
830,4,1,13,11.20352183157565,-0.03685674613016553,2007-06-30
831,4,2,11,11.168780244520615,0.4388661806306151,2007-06-30
832,4,3,13,11.242736351635076,0.6337610312083094,2007-06-30
833,4,4,9,11.21797414509711,0.7826971069789861,2007-06-30
834,4,5,19,11.239711174366212,0.8982613322168943,2007-06-30
835,4,6,11,11.21697649061507,1.0137117776863223,2007-06-30
836,4,7,16,11.200474642990791,1.1373399344709783,2007-06-30
837,4,8,17,11.201893308143472,1.2779467559469992,2007-06-30
838,4,9,13,11.186629438708344,1.4300163882192725,2007-06-30
839,4,10,29,11.234057592612187,2.0940526236419417,2007-06-30
840,5,1,9,11.555836998749552,0.11306189110609544,2007-06-30
841,5,2,9,11.514311337980693,0.5898602875708097,2007-06-30
842,5,3,6,11.528159372206451,0.7384621630872726,2007-06-30
843,5,4,8,11.505633726226842,0.8381199046099945,2007-06-30
844,5,5,12,11.527263782534733,0.9368853224575452,2007-06-30
845,5,6,10,11.561613374343851,1.0732836043091267,2007-06-30
846,5,7,12,11.497004307881104,1.184715835150359,2007-06-30
847,5,8,15,11.48844740683799,1.3187156071616615,2007-06-30
848,5,9,8,11.517001061886832,1.447117906256892,2007-06-30
849,5,10,36,11.54110611015427,2.0104878198193035,2007-06-30
850,6,1,13,11.882094904337094,0.19434258721815778,2007-06-30
851,6,2,7,11.851259290727317,0.5276023583755626,2007-06-30
852,6,3,11,11.805476588168434,0.6693118791008839,2007-06-30
853,6,4,8,11.806268731113546,0.8316058806113318,2007-06-30
854,6,5,7,11.876363144819887,0.9159481054887161,2007-06-30
855,6,6,13,11.854329163782792,0.976448719891432,2007-06-30
856,6,7,12,11.888583005819294,1.1000093388632866,2007-06-30
857,6,8,12,11.923137827520806,1.2517142041467335,2007-06-30
858,6,9,14,11.83286134862533,1.4239195969009437,2007-06-30
859,6,10,24,11.886320594500978,2.123117410556643,2007-06-30
860,7,1,11,12.340239797856379,0.38259692582340854,2007-06-30
861,7,2,7,12.283545490915346,0.7264954289400772,2007-06-30
862,7,3,10,12.361407479070177,0.8202864588004909,2007-06-30
863,7,4,8,12.23607404969622,0.9558690827473993,2007-06-30
864,7,5,10,12.284406590803707,1.1120460103564045,2007-06-30
865,7,6,8,12.310398548436126,1.1976000501548352,2007-06-30
866,7,7,12,12.229685544139075,1.29609297799773,2007-06-30
867,7,8,7,12.318705032645662,1.4379306841965271,2007-06-30
868,7,9,7,12.354636993389963,1.555487716526208,2007-06-30
869,7,10,14,12.24984848120708,2.1925188601552166,2007-06-30
870,8,1,7,12.954795293434486,0.28374028263760404,2007-06-30
871,8,2,6,12.93911326598881,0.4920273784457272,2007-06-30
872,8,3,6,13.021179169429205,0.5949503382265158,2007-06-30
873,8,4,8,12.816213557847679,0.7813405127799631,2007-06-30
874,8,5,8,12.876924860749941,0.9459871555734547,2007-06-30
875,8,6,6,12.834715425707039,1.0531340635439375,2007-06-30
876,8,7,10,12.912678266658165,1.1380893972762016,2007-06-30
877,8,8,10,12.940142356675517,1.2882963617018064,2007-06-30
878,8,9,13,12.98098996235821,1.4844886816826166,2007-06-30
879,8,10,14,12.985010510057169,1.9742643246154719,2007-06-30
880,9,1,7,14.027142877328787,0.4018635930355599,2007-06-30
881,9,2,8,13.789511309677273,0.7418743487221487,2007-06-30
882,9,3,6,13.799331866810945,0.8833379781229365,2007-06-30
883,9,4,5,13.672501630452501,0.9687484218364997,2007-06-30
884,9,5,7,13.953396415671547,1.052797689051921,2007-06-30
885,9,6,6,13.911196085551806,1.1631735474182128,2007-06-30
886,9,7,6,14.088208481900013,1.253647698314851,2007-06-30
887,9,8,7,13.953162956909747,1.3561939326646317,2007-06-30
888,9,9,7,14.022250434747901,1.4547978187165678,2007-06-30
889,9,10,9,13.866406858317399,1.858319958343209,2007-06-30
890,10,1,8,15.735150672050654,0.1986168047577929,2007-06-30
891,10,2,6,15.712692316980439,0.5541363782869817,2007-06-30
892,10,3,7,15.40056843219456,0.7241482956571336,2007-06-30
893,10,4,6,15.418309666608303,0.8919148981898292,2007-06-30
894,10,5,6,16.05957733510967,1.0156263219212247,2007-06-30
895,10,6,5,15.096451576167851,1.101035945996768,2007-06-30
896,10,7,6,15.924716635829293,1.2065584497704442,2007-06-30
897,10,8,6,15.635872387044905,1.3369363001872723,2007-06-30
898,10,9,6,15.210353115032037,1.4925031680256928,2007-06-30
899,10,10,6,15.453295331142748,1.8421413170451613,2007-06-30
900,1,1,24,9.68424648694006,-0.6014676198056251,2008-06-30
901,1,2,25,9.70938773702175,0.04641607933577936,2008-06-30
902,1,3,26,9.708326107780755,0.3196459945821855,2008-06-30
903,1,4,30,9.746002028249869,0.49402838451182457,2008-06-30
904,1,5,28,9.663670386942469,0.6355575117872144,2008-06-30
905,1,6,24,9.608090079227113,0.7303947799206747,2008-06-30
906,1,7,29,9.734927592099584,0.8369428787914553,2008-06-30
907,1,8,59,9.774084174109245,1.016090356326977,2008-06-30
908,1,9,53,9.79709364960329,1.3692161088179138,2008-06-30
909,1,10,44,9.72995136709023,2.190638085575251,2008-06-30
910,2,1,19,10.392691633077904,-0.7961880744781391,2008-06-30
911,2,2,38,10.37487372109664,0.2951405253872259,2008-06-30
912,2,3,10,10.45950974936544,0.5242313770546311,2008-06-30
913,2,4,15,10.358596518044314,0.6127958788042368,2008-06-30
914,2,5,31,10.374626850516288,0.7590163564728394,2008-06-30
915,2,6,17,10.428000562958644,0.8934778760019848,2008-06-30
916,2,7,17,10.341464779347353,1.0024328251355195,2008-06-30
917,2,8,16,10.388249524532073,1.115290833494163,2008-06-30
918,2,9,35,10.396209507646535,1.3641790180285485,2008-06-30
919,2,10,44,10.421389121724937,2.040809455705086,2008-06-30
920,3,1,29,10.810017477516618,-0.3993042790245507,2008-06-30
921,3,2,12,10.782107003525214,0.35097766862101537,2008-06-30
922,3,3,19,10.775472917865152,0.5659928659169106,2008-06-30
923,3,4,17,10.765348732558516,0.770192582322572,2008-06-30
924,3,5,17,10.766489876321224,0.9126088736129361,2008-06-30
925,3,6,14,10.819235890162195,1.0270826363856727,2008-06-30
926,3,7,19,10.823017017341256,1.167684458359257,2008-06-30
927,3,8,20,10.820308899811813,1.3317658324814254,2008-06-30
928,3,9,11,10.764976038720375,1.4928349405454773,2008-06-30
929,3,10,31,10.792223409761208,2.0824014926385055,2008-06-30
930,4,1,19,11.109200641387469,-0.2440126855837997,2008-06-30
931,4,2,11,11.103285103679879,0.3955750357472546,2008-06-30
932,4,3,16,11.12914547367566,0.7015417127870567,2008-06-30
933,4,4,9,11.082254529087614,0.8850772899421945,2008-06-30
934,4,5,10,11.108700469942447,0.9780723873505426,2008-06-30
935,4,6,11,11.090047560187246,1.0366936257763988,2008-06-30
936,4,7,8,11.118414794580495,1.1284059074369808,2008-06-30
937,4,8,14,11.122460032091722,1.2473607726722609,2008-06-30
938,4,9,11,11.117891264586694,1.4397001848364672,2008-06-30
939,4,10,29,11.124937161161087,2.214950995068864,2008-06-30
940,5,1,18,11.40997824157222,-0.2641461106298147,2008-06-30
941,5,2,10,11.436847390725363,0.5939463279078574,2008-06-30
942,5,3,7,11.393731228189782,0.6803221054273355,2008-06-30
943,5,4,11,11.435328221200274,0.7619271185141892,2008-06-30
944,5,5,15,11.387999885230945,0.8864827388649573,2008-06-30
945,5,6,14,11.41846917484881,1.0640671382425126,2008-06-30
946,5,7,9,11.457894851719253,1.174282923921766,2008-06-30
947,5,8,12,11.421183690477852,1.276517058977502,2008-06-30
948,5,9,10,11.439129339860743,1.4628127785415823,2008-06-30
949,5,10,18,11.415325450844003,1.9410775757535674,2008-06-30
950,6,1,11,11.748321230878467,-0.11902756757057231,2008-06-30
951,6,2,8,11.727310233672949,0.41338644273730935,2008-06-30
952,6,3,11,11.846931332970392,0.5874593513270997,2008-06-30
953,6,4,11,11.826380134396464,0.7553540372494424,2008-06-30
954,6,5,11,11.78944367263245,0.8599766230124982,2008-06-30
955,6,6,11,11.751776044649949,0.9750497056221331,2008-06-30
956,6,7,8,11.791212271962529,1.0800455905467141,2008-06-30
957,6,8,9,11.822427971200366,1.2005062259910888,2008-06-30
958,6,9,14,11.822129343118302,1.375451396053893,2008-06-30
959,6,10,20,11.817171626112719,1.8085759742341447,2008-06-30
960,7,1,9,12.269703644706343,0.08317183694706501,2008-06-30
961,7,2,9,12.256666103139473,0.6091423580403155,2008-06-30
962,7,3,6,12.212927964592756,0.7264776417999941,2008-06-30
963,7,4,7,12.232840121118471,0.8143127879664893,2008-06-30
964,7,5,9,12.194670570777776,0.9132178045799717,2008-06-30
965,7,6,13,12.275386123688508,1.0339526132711097,2008-06-30
966,7,7,6,12.3636681027667,1.166147337782698,2008-06-30
967,7,8,7,12.264794092621582,1.2660664188152893,2008-06-30
968,7,9,10,12.237231411305762,1.4409782865840906,2008-06-30
