,Date,size_decile,pre_beta_decile,ret
5632,2004-03-31,4,3,-0.029736752462321797
5633,2004-03-31,4,4,-0.05149885171008427
5634,2004-03-31,4,5,0.03820090543428616
5635,2004-03-31,4,6,-0.0707373554059591
5636,2004-03-31,4,7,-0.04664441128293142
5637,2004-03-31,4,8,0.02593293131298281
5638,2004-03-31,4,9,-0.008251659938040168
5639,2004-03-31,4,10,-0.030853102286413928
5640,2004-03-31,5,1,-0.044160628774675866
5641,2004-03-31,5,2,0.06532951428727654
5642,2004-03-31,5,3,-0.07118742142607734
5643,2004-03-31,5,4,-0.04238164988523001
5644,2004-03-31,5,5,0.15934772695230523
5645,2004-03-31,5,6,0.012929926833361721
5646,2004-03-31,5,7,-0.027791795347152093
5647,2004-03-31,5,8,-0.10304598504171254
5648,2004-03-31,5,9,-0.032323108084907584
5649,2004-03-31,5,10,-0.05195784161650998
5650,2004-03-31,6,1,-0.0215686951142805
5651,2004-03-31,6,2,-0.012438943841032342
5652,2004-03-31,6,3,0.00830942709930709
5653,2004-03-31,6,4,-0.048282485656670704
5654,2004-03-31,6,5,-0.017292598473934193
5655,2004-03-31,6,6,0.032328494160115864
5656,2004-03-31,6,7,-0.05823076549665245
5657,2004-03-31,6,8,0.0214350443642751
5658,2004-03-31,6,9,0.02612247003802015
5659,2004-03-31,6,10,0.0099837032807093
5660,2004-03-31,7,1,-0.07588200915678275
5661,2004-03-31,7,2,-0.014860969503402639
5662,2004-03-31,7,3,0.050415760821108754
5663,2004-03-31,7,4,-0.027537378888887538
5664,2004-03-31,7,5,0.04738872634018613
5665,2004-03-31,7,6,-0.015093407053968645
5666,2004-03-31,7,7,-0.05336576615055046
5667,2004-03-31,7,8,-0.08911934940276314
5668,2004-03-31,7,9,-0.02340835808314722
5669,2004-03-31,7,10,-0.03788863318432675
5670,2004-03-31,8,1,0.00038431632849598535
5671,2004-03-31,8,2,-0.049163323581581916
5672,2004-03-31,8,3,-0.021745807439443366
5673,2004-03-31,8,4,0.0009312709791540567
5674,2004-03-31,8,5,-0.061851901182905525
5675,2004-03-31,8,6,0.10191348060648009
5676,2004-03-31,8,7,0.04654590853934366
5677,2004-03-31,8,8,0.04962455954849491
5678,2004-03-31,8,9,0.004975139484092339
5679,2004-03-31,8,10,-0.03732206913090835
5680,2004-03-31,9,1,0.026861403103930093
5681,2004-03-31,9,2,-0.02676998156128916
5682,2004-03-31,9,3,-0.03586254951106055
5683,2004-03-31,9,4,-0.0037150118986762014
5684,2004-03-31,9,5,-0.025827433360610292
5685,2004-03-31,9,6,0.028218349354578322
5686,2004-03-31,9,7,-0.07510851354174038
5687,2004-03-31,9,8,0.053599846142914624
5688,2004-03-31,9,9,-0.03387092028421433
5689,2004-03-31,9,10,0.021841823957863892
5690,2004-03-31,10,1,0.012804654327371897
5691,2004-03-31,10,2,0.007409176161856139
5692,2004-03-31,10,3,-0.013807646052348655
5693,2004-03-31,10,4,-0.011043572635842895
5694,2004-03-31,10,5,-0.024235610416626495
5695,2004-03-31,10,6,0.034692124459048346
5696,2004-03-31,10,7,0.01914104009618307
5697,2004-03-31,10,8,-0.020678819545824994
5698,2004-03-31,10,9,0.06072605580439212
5699,2004-03-31,10,10,0.024051530824761216
5700,2004-04-30,1,1,0.10303674163111154
5701,2004-04-30,1,2,-0.002131446325132982
5702,2004-04-30,1,3,0.055787964366081466
5703,2004-04-30,1,4,0.07763704869904155
5704,2004-04-30,1,5,0.10093302499308814
5705,2004-04-30,1,6,0.15810764119460177
5706,2004-04-30,1,7,0.03951954016491518
5707,2004-04-30,1,8,0.08561485130128403
5708,2004-04-30,1,9,0.08167122363867854
5709,2004-04-30,1,10,0.1845270190751408
5710,2004-04-30,2,1,-0.006457196427101168
5711,2004-04-30,2,2,0.008024219086622073
5712,2004-04-30,2,3,0.04916830830596339
5713,2004-04-30,2,4,-0.018503383218531986
5714,2004-04-30,2,5,0.2754697008700008
5715,2004-04-30,2,6,-0.0008436590545364183
5716,2004-04-30,2,7,0.14194347543918676
5717,2004-04-30,2,8,0.12582301141006005
5718,2004-04-30,2,9,-0.007096651584517674
5719,2004-04-30,2,10,0.10841017545678615
5720,2004-04-30,3,1,0.07298467687801397
5721,2004-04-30,3,2,-0.015331714584449294
5722,2004-04-30,3,3,0.4300143449915017
5723,2004-04-30,3,4,-0.15802756800852963
5724,2004-04-30,3,5,-0.02526356996415159
5725,2004-04-30,3,6,0.017623478661777763
5726,2004-04-30,3,7,0.028789277774214906
5727,2004-04-30,3,8,0.07617435706363579
5728,2004-04-30,3,9,0.004320002939977729
5729,2004-04-30,3,10,0.06464417516139763
5730,2004-04-30,4,1,0.014060402909818418
5731,2004-04-30,4,2,0.015522550049889871
5732,2004-04-30,4,3,0.014182656144324166
5733,2004-04-30,4,4,0.00713332088224878
5734,2004-04-30,4,5,0.04290446650845741
5735,2004-04-30,4,6,-0.020758256229023962
5736,2004-04-30,4,7,0.012935262415212498
5737,2004-04-30,4,8,0.06188519477245164
5738,2004-04-30,4,9,0.039275706657755136
5739,2004-04-30,4,10,0.08401886464450233
5740,2004-04-30,5,1,0.006077071205893412
5741,2004-04-30,5,2,-0.04300732371850373
5742,2004-04-30,5,3,0.08674366608015054
5743,2004-04-30,5,4,0.08767399262878522
5744,2004-04-30,5,5,0.0874924880703211
5745,2004-04-30,5,6,-0.01590849005918181
5746,2004-04-30,5,7,0.025955075866303544
5747,2004-04-30,5,8,0.03435304978890308
5748,2004-04-30,5,9,0.0922048698516836
5749,2004-04-30,5,10,0.06064318885302492
5750,2004-04-30,6,1,-0.10312158017022335
5751,2004-04-30,6,2,-0.04044547411230873
5752,2004-04-30,6,3,0.1065677901318317
5753,2004-04-30,6,4,0.05806583315464631
5754,2004-04-30,6,5,0.044100032712791365
5755,2004-04-30,6,6,0.0029875976216877653
5756,2004-04-30,6,7,0.017450132754641072
5757,2004-04-30,6,8,0.0025496769722275336
5758,2004-04-30,6,9,-0.02361327784377108
5759,2004-04-30,6,10,0.14045168537577762
5760,2004-04-30,7,1,0.11182842003897003
5761,2004-04-30,7,2,0.008324446675081087
5762,2004-04-30,7,3,0.06897828457999644
5763,2004-04-30,7,4,-0.02179243981459004
5764,2004-04-30,7,5,0.0020456712771376668
5765,2004-04-30,7,6,-0.009945052750960944
5766,2004-04-30,7,7,-0.0020146103774941193
5767,2004-04-30,7,8,-0.017454369746778785
5768,2004-04-30,7,9,0.19349735078505256
5769,2004-04-30,7,10,-0.04524916214740994
5770,2004-04-30,8,1,-0.0059936446738690545
5771,2004-04-30,8,2,0.00763573797881104
5772,2004-04-30,8,3,0.004288051647499458
5773,2004-04-30,8,4,0.027961569748974863
5774,2004-04-30,8,5,-0.03534041721017711
5775,2004-04-30,8,6,-0.07768082154089942
5776,2004-04-30,8,7,0.022460535510362263
5777,2004-04-30,8,8,0.050076734731279195
5778,2004-04-30,8,9,0.10271037940528978
5779,2004-04-30,8,10,0.02084296527508306
5780,2004-04-30,9,1,0.012622349622682605
5781,2004-04-30,9,2,0.004896002295788948
5782,2004-04-30,9,3,0.017914470769612296
5783,2004-04-30,9,4,-0.019777834372707172
5784,2004-04-30,9,5,0.048090657065555875
5785,2004-04-30,9,6,-0.04232848215159903
5786,2004-04-30,9,7,-0.004305451658931214
5787,2004-04-30,9,8,0.03367054403077041
5788,2004-04-30,9,9,0.028769712499443267
5789,2004-04-30,9,10,0.19594887757380963
5790,2004-04-30,10,1,0.04028486295712278
5791,2004-04-30,10,2,0.008318900120530862
5792,2004-04-30,10,3,-0.06033309669886089
5793,2004-04-30,10,4,-0.029435960228970055
5794,2004-04-30,10,5,-0.024948702410689094
5795,2004-04-30,10,6,-0.03639106490907742
5796,2004-04-30,10,7,-0.050116261494464506
5797,2004-04-30,10,8,0.009105754928820672
5798,2004-04-30,10,9,-0.09008283666335026
5799,2004-04-30,10,10,0.013157141296796699
5800,2004-05-31,1,1,-0.07505952298096136
5801,2004-05-31,1,2,0.029732874106745896
5802,2004-05-31,1,3,-0.033130288354297516
5803,2004-05-31,1,4,0.003216845109481265
5804,2004-05-31,1,5,-0.05027625352511742
5805,2004-05-31,1,6,-0.0013835675814649559
5806,2004-05-31,1,7,-0.010452105469148442
5807,2004-05-31,1,8,-0.07183706347764378
5808,2004-05-31,1,9,0.03373582354111657
5809,2004-05-31,1,10,-0.11277872661117665
5810,2004-05-31,2,1,-0.029207890943015753
5811,2004-05-31,2,2,-0.04984886330889123
5812,2004-05-31,2,3,-0.07149496896714753
5813,2004-05-31,2,4,-0.14500775776548228
5814,2004-05-31,2,5,-0.059752492122343716
5815,2004-05-31,2,6,-0.03980029999640222
5816,2004-05-31,2,7,-0.12048323647510713
5817,2004-05-31,2,8,-0.03274114551203068
5818,2004-05-31,2,9,-0.12903266686549358
5819,2004-05-31,2,10,0.17701582161807644
5820,2004-05-31,3,1,-0.051985909635178504
5821,2004-05-31,3,2,-0.06258281032308423
5822,2004-05-31,3,3,-0.15487117805443065
5823,2004-05-31,3,4,-0.0033622053600953126
5824,2004-05-31,3,5,-0.06956950614442657
5825,2004-05-31,3,6,-0.0707465387213857
5826,2004-05-31,3,7,-0.01407900618342086
5827,2004-05-31,3,8,-0.10783639039370264
5828,2004-05-31,3,9,-0.07601594820834415
5829,2004-05-31,3,10,-0.104338498669477
5830,2004-05-31,4,1,-0.13238960826308122
5831,2004-05-31,4,2,-0.03873434624006615
5832,2004-05-31,4,3,-0.055531148934857846
5833,2004-05-31,4,4,-0.0409131334011813
5834,2004-05-31,4,5,-0.046441006291547446
5835,2004-05-31,4,6,-0.09490145757103577
5836,2004-05-31,4,7,-0.03338042255917162
5837,2004-05-31,4,8,-0.11368387770466572
5838,2004-05-31,4,9,-0.09047665155639413
5839,2004-05-31,4,10,-0.09459577882134486
5840,2004-05-31,5,1,-0.08252348524105493
5841,2004-05-31,5,2,-0.1191731785260012
5842,2004-05-31,5,3,-0.06708283700519471
5843,2004-05-31,5,4,0.0565133947364614
5844,2004-05-31,5,5,-0.06944791881310386
5845,2004-05-31,5,6,-0.05353809658203984
5846,2004-05-31,5,7,-0.11355972214198654
5847,2004-05-31,5,8,-0.13605938041818239
5848,2004-05-31,5,9,-0.03191758102132705
5849,2004-05-31,5,10,-0.08021698227955551
5850,2004-05-31,6,1,-0.1062737878959369
5851,2004-05-31,6,2,-0.021334850891257393
5852,2004-05-31,6,3,-0.11245764370828056
5853,2004-05-31,6,4,-0.02934677513363031
5854,2004-05-31,6,5,-0.0612717244749602
5855,2004-05-31,6,6,0.13596108994647152
5856,2004-05-31,6,7,-0.053021926944780064
5857,2004-05-31,6,8,-0.14244153907794477
5858,2004-05-31,6,9,-0.2172148192720587
5859,2004-05-31,6,10,-0.1610929925797325
5860,2004-05-31,7,1,-0.15730689715352628
5861,2004-05-31,7,2,-0.07262433552609786
5862,2004-05-31,7,3,-0.10883848571642331
5863,2004-05-31,7,4,-0.06664031195793141
5864,2004-05-31,7,5,-0.13516267319166733
5865,2004-05-31,7,6,-0.14004540767921692
5866,2004-05-31,7,7,-0.14728865491601642
5867,2004-05-31,7,8,-0.06449047181450511
5868,2004-05-31,7,9,-0.07497992702351604
5869,2004-05-31,7,10,-0.15878153169167986
5870,2004-05-31,8,1,-0.04014217117812532
5871,2004-05-31,8,2,-0.03563365503213741
5872,2004-05-31,8,3,-0.026131836360493498
5873,2004-05-31,8,4,-0.053871534210114536
5874,2004-05-31,8,5,-0.08160069952861541
5875,2004-05-31,8,6,-0.09440421818989078
5876,2004-05-31,8,7,-0.12525074547902454
5877,2004-05-31,8,8,-0.13984474432111146
5878,2004-05-31,8,9,-0.12553531771607562
5879,2004-05-31,8,10,-0.15051587759904536
5880,2004-05-31,9,1,-0.0917112617700033
5881,2004-05-31,9,2,-0.13494371166577465
5882,2004-05-31,9,3,-0.10621263800793886
5883,2004-05-31,9,4,-0.15479026942213608
5884,2004-05-31,9,5,-0.09507109645164646
5885,2004-05-31,9,6,-0.10877036119427805
5886,2004-05-31,9,7,-0.11614781759115864
5887,2004-05-31,9,8,-0.12458776286051539
5888,2004-05-31,9,9,-0.17009889761223856
5889,2004-05-31,9,10,-0.1385056314125909
5890,2004-05-31,10,1,-0.013607928081501316
5891,2004-05-31,10,2,-0.04379135527245798
5892,2004-05-31,10,3,-0.11621943402009298
5893,2004-05-31,10,4,-0.054168290920178906
5894,2004-05-31,10,5,-0.09455174474292542
5895,2004-05-31,10,6,-0.07150670537799247
5896,2004-05-31,10,7,-0.11179320980851915
5897,2004-05-31,10,8,-0.10959207553380546
5898,2004-05-31,10,9,-0.10414708141188808
5899,2004-05-31,10,10,-0.09452359805712716
5900,2004-06-30,1,1,-0.05979605992732077
5901,2004-06-30,1,2,-0.0688610791706207
5902,2004-06-30,1,3,-0.017039662999578056
5903,2004-06-30,1,4,-0.0705350593671845
5904,2004-06-30,1,5,0.053028782630389994
5905,2004-06-30,1,6,-0.00403085660134037
5906,2004-06-30,1,7,-0.03379761139576709
5907,2004-06-30,1,8,-0.026424917251455016
5908,2004-06-30,1,9,-0.04144178012705651
5909,2004-06-30,1,10,0.07213848518518956
5910,2004-06-30,2,1,0.009841082446240315
5911,2004-06-30,2,2,0.010986849242537233
5912,2004-06-30,2,3,0.016576534521353492
5913,2004-06-30,2,4,-0.05428522692983086
5914,2004-06-30,2,5,-0.06225065911581226
5915,2004-06-30,2,6,-0.0759879982786062
5916,2004-06-30,2,7,-0.059758151641230606
5917,2004-06-30,2,8,-0.04840812688968334
5918,2004-06-30,2,9,-0.0356143868077488
5919,2004-06-30,2,10,-0.07488677384726264
5920,2004-06-30,3,1,0.13135162991076965
5921,2004-06-30,3,2,-0.04713998370105891
5922,2004-06-30,3,3,-0.049773680866281755
5923,2004-06-30,3,4,-0.022269194590390506
5924,2004-06-30,3,5,-0.027991838740270503
5925,2004-06-30,3,6,-0.03245970459618181
5926,2004-06-30,3,7,0.15107458975792654
5927,2004-06-30,3,8,-0.06197668795901697
5928,2004-06-30,3,9,-0.0657332286363441
5929,2004-06-30,3,10,-0.005338655000120013
5930,2004-06-30,4,1,-0.026486566945783233
5931,2004-06-30,4,2,-0.011109421896181481
5932,2004-06-30,4,3,-0.030408329618037605
5933,2004-06-30,4,4,-0.050667405868760014
5934,2004-06-30,4,5,-0.030875704532844637
5935,2004-06-30,4,6,0.04421521111768907
5936,2004-06-30,4,7,-0.03118608630504201
5937,2004-06-30,4,8,-0.0053678660081751175
5938,2004-06-30,4,9,-0.04778209799268986
5939,2004-06-30,4,10,-0.11803266446207603
5940,2004-06-30,5,1,-0.006486619993796776
5941,2004-06-30,5,2,-0.0491569767936986
5942,2004-06-30,5,3,-0.03976529313946016
5943,2004-06-30,5,4,-0.00910297425997092
5944,2004-06-30,5,5,-0.04945437581306019
5945,2004-06-30,5,6,-0.046159563571954706
5946,2004-06-30,5,7,-0.017883232185147625
5947,2004-06-30,5,8,-0.006762087057626459
5948,2004-06-30,5,9,-0.02065784059513992
5949,2004-06-30,5,10,-0.05520633288008587
5950,2004-06-30,6,1,0.001079365791558286
5951,2004-06-30,6,2,0.0026767351177954626
5952,2004-06-30,6,3,-0.025943964420805852
5953,2004-06-30,6,4,0.12172272617427302
5954,2004-06-30,6,5,0.03553585455102426
5955,2004-06-30,6,6,-0.05066978691842282
5956,2004-06-30,6,7,0.05993399091212089
5957,2004-06-30,6,8,-0.032917021783131224
5958,2004-06-30,6,9,-0.06294047305119559
5959,2004-06-30,6,10,-0.043556675684597486
5960,2004-06-30,7,1,0.026076031061889937
5961,2004-06-30,7,2,0.011346144864514962
5962,2004-06-30,7,3,-0.04978701531376321
5963,2004-06-30,7,4,-0.025689988800524644
5964,2004-06-30,7,5,-0.021830777820808864
5965,2004-06-30,7,6,0.012347785576816251
5966,2004-06-30,7,7,-0.03825043371301902
5967,2004-06-30,7,8,-0.04845760461338873
5968,2004-06-30,7,9,-0.04734212108552799
5969,2004-06-30,7,10,-0.018218772732633975
5970,2004-06-30,8,1,0.02688415517527909
5971,2004-06-30,8,2,0.03198998057442854
5972,2004-06-30,8,3,-0.052507056399051
5973,2004-06-30,8,4,0.06332010153955288
5974,2004-06-30,8,5,-0.017825553457762617
5975,2004-06-30,8,6,0.02260633566464638
5976,2004-06-30,8,7,-0.07303552380124294
5977,2004-06-30,8,8,0.0016978628036035432
5978,2004-06-30,8,9,-0.004840944505292118
5979,2004-06-30,8,10,0.00108549958726184
5980,2004-06-30,9,1,0.04690359496542876
5981,2004-06-30,9,2,0.021980287945854316
5982,2004-06-30,9,3,0.029997716417268727
5983,2004-06-30,9,4,-0.028858699003977573
5984,2004-06-30,9,5,0.006372171007347567
5985,2004-06-30,9,6,-0.03918126197356964
5986,2004-06-30,9,7,-0.01187439317996486
5987,2004-06-30,9,8,-0.013487863382864309
5988,2004-06-30,9,9,-0.040805543359302865
5989,2004-06-30,9,10,-0.13960417429271418
5990,2004-06-30,10,1,0.08094514931099744
5991,2004-06-30,10,2,0.0383169533499908
5992,2004-06-30,10,3,-0.019020795974304172
5993,2004-06-30,10,4,0.034899502681873584
5994,2004-06-30,10,5,0.04102773365808834
5995,2004-06-30,10,6,0.02885139160063292
5996,2004-06-30,10,7,0.030210991220157513
5997,2004-06-30,10,8,-0.024348140211188845
5998,2004-06-30,10,9,-0.02431356415374337
5999,2004-06-30,10,10,-0.01588478875178697
6000,2004-07-31,1,1,-0.07802970230938071
6001,2004-07-31,1,2,-0.02434422892490495
6002,2004-07-31,1,3,-0.04410777411285101
6003,2004-07-31,1,4,-0.0769662311476971
6004,2004-07-31,1,5,-0.04655240196912131
6005,2004-07-31,1,6,-0.07953694590293124
6006,2004-07-31,1,7,-0.039631805637469306
6007,2004-07-31,1,8,-0.03778761409205314
6008,2004-07-31,1,9,-0.03377272736548441
6009,2004-07-31,1,10,-0.07010959242377106
6010,2004-07-31,2,1,0.004062581139908826
6011,2004-07-31,2,2,-0.03720849183363325
6012,2004-07-31,2,3,-0.07354083375102981
6013,2004-07-31,2,4,-0.0955603909137234
6014,2004-07-31,2,5,-0.0043290738041496055
6015,2004-07-31,2,6,0.003903758434198671
6016,2004-07-31,2,7,-0.0392037114947688
6017,2004-07-31,2,8,-0.04121339903492498
6018,2004-07-31,2,9,-0.053839326794996326
6019,2004-07-31,2,10,-0.11747205177428717
6020,2004-07-31,3,1,-0.09663595599715591
6021,2004-07-31,3,2,0.0672255705809622
6022,2004-07-31,3,3,0.024149546650504294
6023,2004-07-31,3,4,0.019099331620872795
6024,2004-07-31,3,5,0.15160431689249043
6025,2004-07-31,3,6,-0.05521821423027426
6026,2004-07-31,3,7,0.006916678489738502
6027,2004-07-31,3,8,-0.1040553782909758
6028,2004-07-31,3,9,-0.12910876327256068
6029,2004-07-31,3,10,0.026589052089248857
6030,2004-07-31,4,1,-0.15888478586296378
6031,2004-07-31,4,2,-0.11238555209567584
6032,2004-07-31,4,3,-0.028485006167994396
6033,2004-07-31,4,4,0.008938255234925613
6034,2004-07-31,4,5,-0.01796967283024084
6035,2004-07-31,4,6,-0.01260187098012919
6036,2004-07-31,4,7,-0.028570387772484693
6037,2004-07-31,4,8,-0.129778220684772
6038,2004-07-31,4,9,-0.05887795309282418
6039,2004-07-31,4,10,-0.05942377699070859
6040,2004-07-31,5,1,0.026954246327828196
6041,2004-07-31,5,2,0.0023055410470011906
6042,2004-07-31,5,3,-0.08399513300299435
6043,2004-07-31,5,4,-0.02605294857203666
6044,2004-07-31,5,5,-0.015926110314021857
6045,2004-07-31,5,6,-0.07148488135113182
6046,2004-07-31,5,7,-0.013985227937569344
6047,2004-07-31,5,8,0.031790243366110554
6048,2004-07-31,5,9,-0.09274763230931593
6049,2004-07-31,5,10,-0.13104157905517527
6050,2004-07-31,6,1,0.009930297922664
6051,2004-07-31,6,2,-0.014597320413485534
6052,2004-07-31,6,3,-0.05374035314189582
6053,2004-07-31,6,4,-0.10428645207303631
6054,2004-07-31,6,5,0.0347498892243406
6055,2004-07-31,6,6,-0.038437679765838215
6056,2004-07-31,6,7,-0.09357620141612125
6057,2004-07-31,6,8,-0.06869395143288651
6058,2004-07-31,6,9,-0.061900766119731394
6059,2004-07-31,6,10,-0.1436558391641636
6060,2004-07-31,7,1,-0.0535479954138168
6061,2004-07-31,7,2,-0.028323430404688387
6062,2004-07-31,7,3,-0.06786383839745316
6063,2004-07-31,7,4,-0.02959972263487674
6064,2004-07-31,7,5,0.07560907826195855
6065,2004-07-31,7,6,-0.040072912166658044
6066,2004-07-31,7,7,-0.062269267337870936
6067,2004-07-31,7,8,-0.19084889643627498
6068,2004-07-31,7,9,-0.1022018497197108
6069,2004-07-31,7,10,-0.1873728635113356
6070,2004-07-31,8,1,-0.03235024716594357
6071,2004-07-31,8,2,-0.023376122923947307
6072,2004-07-31,8,3,-0.07692100901108574
6073,2004-07-31,8,4,-0.06437820346805793
6074,2004-07-31,8,5,-0.0496007066148602
6075,2004-07-31,8,6,-0.07592016569105178
6076,2004-07-31,8,7,0.004782122337581374
6077,2004-07-31,8,8,-0.08985907032549412
6078,2004-07-31,8,9,-0.10142199966711375
6079,2004-07-31,8,10,-0.17961144638459414
6080,2004-07-31,9,1,0.003948506344213494
6081,2004-07-31,9,2,-0.16108846216752606
6082,2004-07-31,9,3,-0.07701810070994093
6083,2004-07-31,9,4,0.009088726268597322
6084,2004-07-31,9,5,0.011424799486390858
6085,2004-07-31,9,6,-0.07802103176068799
6086,2004-07-31,9,7,-0.04991258724559233
6087,2004-07-31,9,8,-0.006538136143539819
6088,2004-07-31,9,9,-0.1400331252878294
6089,2004-07-31,9,10,-0.1836496981994205
6090,2004-07-31,10,1,-0.011587927635041425
6091,2004-07-31,10,2,-0.011592491359627255
6092,2004-07-31,10,3,-0.03969919839048841
6093,2004-07-31,10,4,-0.03219644943686382
6094,2004-07-31,10,5,-0.018037408372305552
6095,2004-07-31,10,6,-0.021677115710962737
6096,2004-07-31,10,7,-0.04266539627682794
6097,2004-07-31,10,8,-0.049524284253533314
6098,2004-07-31,10,9,-0.03421479806575661
6099,2004-07-31,10,10,-0.09204585333466807
6100,2004-08-31,1,1,-0.01351583036695046
6101,2004-08-31,1,2,0.06758520499207323
6102,2004-08-31,1,3,0.05263017773508472
6103,2004-08-31,1,4,-0.018644487613499166
6104,2004-08-31,1,5,0.06964123287720919
6105,2004-08-31,1,6,0.11079080796204908
6106,2004-08-31,1,7,0.04607693585990142
6107,2004-08-31,1,8,-0.01563294491384965
6108,2004-08-31,1,9,0.04288609000956001
6109,2004-08-31,1,10,0.04083511741881943
6110,2004-08-31,2,1,-0.01017429981992873
6111,2004-08-31,2,2,0.03452284445872405
6112,2004-08-31,2,3,0.016100864502701873
6113,2004-08-31,2,4,-0.008272761994575828
6114,2004-08-31,2,5,0.039125151554009245
6115,2004-08-31,2,6,0.06639847998693087
6116,2004-08-31,2,7,0.12897880025749578
6117,2004-08-31,2,8,0.02836765701440124
6118,2004-08-31,2,9,0.03385976167719547
6119,2004-08-31,2,10,0.0898976007974508
6120,2004-08-31,3,1,0.046036010342614335
6121,2004-08-31,3,2,0.027544953075941472
6122,2004-08-31,3,3,0.01400350640273438
6123,2004-08-31,3,4,0.0746819280389201
6124,2004-08-31,3,5,0.03319244395123863
6125,2004-08-31,3,6,-0.009246994689397776
6126,2004-08-31,3,7,0.034112177665427595
6127,2004-08-31,3,8,0.13892588503468228
6128,2004-08-31,3,9,0.05464974639889195
6129,2004-08-31,3,10,0.028017959660908354
6130,2004-08-31,4,1,0.0353406425421969
6131,2004-08-31,4,2,0.06684346772739816
6132,2004-08-31,4,3,-0.02171956477352216
6133,2004-08-31,4,4,0.012694195476172163
6134,2004-08-31,4,5,0.03993267826482874
6135,2004-08-31,4,6,0.1016833516186109
6136,2004-08-31,4,7,0.05666541299932261
6137,2004-08-31,4,8,0.1218094396472449
6138,2004-08-31,4,9,0.035257914810482786
6139,2004-08-31,4,10,0.01883751613669543
6140,2004-08-31,5,1,0.15409939874445916
6141,2004-08-31,5,2,0.0509945293297832
6142,2004-08-31,5,3,0.03210087138545499
6143,2004-08-31,5,4,0.03289099652446115
6144,2004-08-31,5,5,0.05503495002175444
6145,2004-08-31,5,6,0.05207919797478918
6146,2004-08-31,5,7,0.08152780054402071
6147,2004-08-31,5,8,-0.028410241908177952
6148,2004-08-31,5,9,0.05249494427159714
6149,2004-08-31,5,10,0.07647100528879744
6150,2004-08-31,6,1,0.0004997929858856387
6151,2004-08-31,6,2,0.04357609184286129
6152,2004-08-31,6,3,0.12238893226699478
6153,2004-08-31,6,4,-0.04520796030526952
6154,2004-08-31,6,5,0.009845931182238995
6155,2004-08-31,6,6,0.10597239394130974
6156,2004-08-31,6,7,0.12716655547826122
6157,2004-08-31,6,8,0.10263778528008102
6158,2004-08-31,6,9,0.013062895272854183
6159,2004-08-31,6,10,0.06995337514360074
6160,2004-08-31,7,1,0.10270017524861388
6161,2004-08-31,7,2,0.02678231903585184
6162,2004-08-31,7,3,0.032916671138682525
6163,2004-08-31,7,4,0.14423296615417863
6164,2004-08-31,7,5,0.12408339765864163
6165,2004-08-31,7,6,0.04128479267053615
6166,2004-08-31,7,7,0.09031650571011725
6167,2004-08-31,7,8,0.08323133087235435
6168,2004-08-31,7,9,0.07094208500401102
6169,2004-08-31,7,10,0.1264750431567151
6170,2004-08-31,8,1,0.11368227282419559
6171,2004-08-31,8,2,0.09353117733534998
6172,2004-08-31,8,3,0.04400670343093562
6173,2004-08-31,8,4,0.12713475932455734
6174,2004-08-31,8,5,0.11655158695367178
6175,2004-08-31,8,6,0.08696555314514054
6176,2004-08-31,8,7,0.11071397988494099
6177,2004-08-31,8,8,0.08144423185524191
6178,2004-08-31,8,9,0.056286874885264224
6179,2004-08-31,8,10,0.14748216494053235
6180,2004-08-31,9,1,0.09537298128298577
6181,2004-08-31,9,2,0.11907723753561376
6182,2004-08-31,9,3,0.24038913054977304
6183,2004-08-31,9,4,0.04567923382093747
6184,2004-08-31,9,5,0.03459767833463243
6185,2004-08-31,9,6,0.05375065142492658
6186,2004-08-31,9,7,0.07313634836094253
6187,2004-08-31,9,8,0.12899493309582186
6188,2004-08-31,9,9,0.2200672437608351
6189,2004-08-31,9,10,0.15858577498072163
6190,2004-08-31,10,1,0.015159653429684264
6191,2004-08-31,10,2,0.016820222141497494
6192,2004-08-31,10,3,0.1323909263148845
6193,2004-08-31,10,4,0.0820248854052635
6194,2004-08-31,10,5,0.11243718060964801
6195,2004-08-31,10,6,0.11424821445557339
6196,2004-08-31,10,7,0.12862583408579817
6197,2004-08-31,10,8,0.22054011699928014
6198,2004-08-31,10,9,0.07314064967810081
6199,2004-08-31,10,10,0.10985051780224916
6200,2004-09-30,1,1,-0.013927140118098653
6201,2004-09-30,1,2,0.0015219386609983097
6202,2004-09-30,1,3,0.05245230962522128
6203,2004-09-30,1,4,0.034130870408684594
6204,2004-09-30,1,5,-0.028699861391579377
6205,2004-09-30,1,6,0.028156763845270168
6206,2004-09-30,1,7,-0.033265565911599536
6207,2004-09-30,1,8,-0.0018779418635869404
6208,2004-09-30,1,9,0.0030890995316852393
6209,2004-09-30,1,10,0.01851005920158857
6210,2004-09-30,2,1,-0.012725046655491248
6211,2004-09-30,2,2,0.040658387066014594
6212,2004-09-30,2,3,-0.004619342719835908
6213,2004-09-30,2,4,0.005301942914153411
6214,2004-09-30,2,5,-0.0077844762659442
6215,2004-09-30,2,6,-0.03635685702990215
6216,2004-09-30,2,7,-0.021217549204914764
6217,2004-09-30,2,8,0.0005919872749088405
6218,2004-09-30,2,9,0.011889153534800651
6219,2004-09-30,2,10,0.021619572065069394
6220,2004-09-30,3,1,0.025824533470469875
6221,2004-09-30,3,2,-0.04580382658462094
6222,2004-09-30,3,3,0.07666788903035987
6223,2004-09-30,3,4,0.1252730954583692
